,conv1,layer1.0.conv1,layer1.0.conv2,layer1.0.conv3,layer1.1.conv1,layer1.1.conv2,layer1.1.conv3,layer1.2.conv1,layer1.2.conv2,layer1.2.conv3,layer2.0.conv1,layer2.0.conv2,layer2.0.conv3,layer2.1.conv1,layer2.1.conv2,layer2.1.conv3,layer2.2.conv1,layer2.2.conv2,layer2.2.conv3,layer2.3.conv1,layer2.3.conv2,layer2.3.conv3,layer3.0.conv1,layer3.0.conv2,layer3.0.conv3,layer3.1.conv1,layer3.1.conv2,layer3.1.conv3,layer3.2.conv1,layer3.2.conv2,layer3.2.conv3,layer3.3.conv1,layer3.3.conv2,layer3.3.conv3,layer3.4.conv1,layer3.4.conv2,layer3.4.conv3,layer3.5.conv1,layer3.5.conv2,layer3.5.conv3,layer4.0.conv1,layer4.0.conv2,layer4.0.conv3,layer4.1.conv1,layer4.1.conv2,layer4.1.conv3,layer4.2.conv1,layer4.2.conv2,layer4.2.conv3
134,-0.9751906845449181,-0.9774973110949895,-0.9714820826139601,-0.9685244530673763,-0.9757807779120435,-0.959696080789668,-0.9425481806389739,-0.9716014072309405,-0.964184221470033,-0.9544272119181251,-0.9652662668060283,-0.9563963194965446,-0.9535256250285401,-0.9575917957305573,-0.9566256342532772,-0.9577652037833325,-0.9614023316463505,-0.9581573823632231,-0.9533416683228155,-0.9543003704442228,-0.9407370496316406,-0.9403908266909378,-0.9805426572544881,-0.9747949087541673,-0.9718387821035418,-0.979928045204763,-0.9457859780464946,-0.9617093187238293,-0.9969149178320189,-0.9032124187821791,-0.7867289196503675,-0.9970244702990022,-0.9553712541140752,-0.8010594685687662,-0.9981858418731218,-0.9407129895746615,-0.9680856548534365,-0.9922168156880632,-0.9214306266390322,-0.923474578783489,-0.9952623583230582,-0.913774191761907,-0.8836623230547375,-0.9579253682212974,-0.7600854051177723,-0.5483130846023961,-0.8148976720927145,-0.4455559099373376,-0.22258457788542124
135,-0.9965602960550849,-0.996026763422768,-0.9900461394080914,-0.9879620518484473,-0.99408565972438,-0.989211455314462,-0.9767897024833423,-0.987154587279877,-0.9867650490354327,-0.9829412420654092,-0.9836074296148497,-0.9832227948541314,-0.9856934986893137,-0.9850884747070204,-0.9870047519830709,-0.9862186074490497,-0.9860949406435036,-0.9898505155545096,-0.9881770254568972,-0.9851479670743811,-0.9743195673820167,-0.9773603544121101,-0.9945597666090437,-0.9949991810524621,-0.9961774218259642,-0.9906693216943012,-0.9250281280975683,-0.9757611639003139,-0.9981886842815795,-0.8426256148496236,-0.8504205571404129,-0.998424417802402,-0.9822189853384774,-0.5128153943995779,-0.998900870890514,-0.9275383758321505,-0.9772093617918384,-0.9956187734137347,-0.9260465437390453,-0.8506096125511002,-0.9976283420740992,-0.9253602654542651,-0.9423823833893626,-0.9828079098303539,-0.822738862500988,-0.7420253708850807,-0.8755378974598191,-0.6959383301798354,-0.6370568480525197
136,-0.97686740713867,-0.9817475690994453,-0.974841971530918,-0.9711313182530953,-0.9770283162524837,-0.9610836987130517,-0.9454351542620935,-0.9722778170688309,-0.9651686599160114,-0.9582790625848188,-0.9671725806392125,-0.9576573007240555,-0.9547569576329652,-0.9597050318495365,-0.956472211201193,-0.957931646123464,-0.9611028599907097,-0.9543734874409919,-0.948069414325488,-0.9583900842645562,-0.9449313235739754,-0.95176294637188,-0.9817568234683619,-0.9756062920152765,-0.9739290893172792,-0.978904167998296,-0.9101121672757083,-0.9623618354827892,-0.9962486573444411,-0.9116016068657595,-0.8811022480236648,-0.9965049380550277,-0.9436994423176204,-0.7646870515660723,-0.997717045218754,-0.9391247427558456,-0.9679233131784759,-0.9938099281944757,-0.9135639742918683,-0.873351129752161,-0.9960439647600947,-0.90971567898399,-0.896565595755918,-0.9539989249203695,-0.7539938552193076,-0.5608874868336753,-0.8196205163344037,-0.48113134626094284,-0.3219345892865601
137,-0.9860387331440191,-0.9874951122883503,-0.9851627142142314,-0.9802604760849825,-0.9857890996699745,-0.9770779079267913,-0.965088916534533,-0.9830138994211589,-0.981909891201482,-0.9720672495468875,-0.9765300787126655,-0.9692642561678069,-0.9711240354221434,-0.9722876654237588,-0.9754818837742898,-0.9744884657348817,-0.9809477809185615,-0.983765788767833,-0.979897745742853,-0.9762042351751319,-0.9646923555180373,-0.9691454587341497,-0.9921608371646471,-0.9894728843534788,-0.990445220422745,-0.9889773975512405,-0.9338148778572504,-0.9704786449326707,-0.9987873707348298,-0.8866099824641159,-0.7555084222454711,-0.998960827329572,-0.9872533050355048,-0.8549582167089066,-0.9994739620538756,-0.9670057974769337,-0.973459201002469,-0.9967061508021762,-0.9409195310575345,-0.8710838733693991,-0.9979627354093679,-0.9338629584013904,-0.9286958351967491,-0.9736384704267602,-0.7690771628704043,-0.6808422862748048,-0.825673496562203,-0.6435965864895608,-0.5957687756990768
138,-0.972224914433978,-0.9793390152340614,-0.9759471603345032,-0.9666378484449301,-0.9697430337053707,-0.9262009846969101,-0.908771158404136,-0.974039756255841,-0.9655022097307606,-0.9387184163623268,-0.9693848569201724,-0.9642037878433938,-0.9521918758942394,-0.9536442230185622,-0.9620488525577358,-0.9532565243623788,-0.9616171924911535,-0.9552116200146432,-0.9423526344409825,-0.9459225789672714,-0.9255701993720691,-0.9313843356985827,-0.9829701409349805,-0.9694809261292892,-0.9704057507408409,-0.9904750822240106,-0.9612113807146879,-0.9766994538957516,-0.9987145622447513,-0.9747429607598206,-0.9235796662690791,-0.9985367590631091,-0.985936600187906,-0.8321364095309521,-0.9994976261660953,-0.9851889351141514,-0.9569916034295208,-0.995677940610955,-0.9440879368824664,-0.9157270907288511,-0.9969839938494018,-0.911870113989647,-0.8253192547863588,-0.9530077262506814,-0.6876211362918918,-0.4875847644942592,-0.7541834715089886,-0.39501633991707297,-0.23923255287838302
139,-0.953098860448959,-0.9649261269953013,-0.9601466594556023,-0.949762643306243,-0.9579746664438932,-0.9256168598589762,-0.908527491933339,-0.9651217209235521,-0.949936770489163,-0.9176228265306177,-0.9581509555894536,-0.9387625031529265,-0.9280093018611416,-0.9457053768670236,-0.950722509518158,-0.9453005454041479,-0.9534621345874408,-0.9389864713358955,-0.92677349960147,-0.9385793117106308,-0.9129254099582251,-0.921910270963014,-0.9791713062335896,-0.9623574806857831,-0.9567802822951951,-0.9841305347297821,-0.9503521665082897,-0.9648204552576259,-0.9980906771705633,-0.9265249579359418,-0.8773517924808142,-0.9978868116708988,-0.9719621588748023,-0.8271556493872523,-0.9991276601650819,-0.9678499924483143,-0.9450016525748103,-0.9936836914472685,-0.9270866490818018,-0.920392547176866,-0.9963296534847579,-0.9131670479162913,-0.8794225919198005,-0.9477963866960227,-0.8001309255007144,-0.7596699123348699,-0.8330363561739118,-0.7316917236270528,-0.7065008024189009
140,-0.957774200080441,-0.9690857693785899,-0.9617540919827542,-0.9533094580131957,-0.9577212069946862,-0.9132897682706371,-0.8903095746621785,-0.963169032081189,-0.9481671668966987,-0.9202911308063646,-0.9577605868312986,-0.9384901545329866,-0.9245890903614736,-0.9437634186457127,-0.949048072870707,-0.943810804732553,-0.9498454118296843,-0.9362884142022033,-0.9238896907863389,-0.9364872228192868,-0.9119948306783272,-0.9155089776595016,-0.9773785289028099,-0.9641341466524415,-0.9576897681519349,-0.9856354956461157,-0.955465569472475,-0.9721575422177696,-0.9979111467040888,-0.9291149955298537,-0.9058940297979996,-0.997711107346778,-0.9691374067880795,-0.908091105149868,-0.9989863406988475,-0.9665159510815318,-0.9488185460047365,-0.9930393668667311,-0.9312283923870595,-0.9341831523065482,-0.9956989326164074,-0.9056517223912306,-0.7995433368761176,-0.9414765583536825,-0.6887601971087143,-0.46219958216548146,-0.7411705090913401,-0.3539062753757947,-0.15269909147715277
141,-0.9591026091839485,-0.9655034201300936,-0.9657161460519734,-0.95605529330794,-0.9653905331725013,-0.941404731164022,-0.926166404641206,-0.9656346541934362,-0.9512415815705597,-0.9327485677664613,-0.9595707069684021,-0.9409123795773586,-0.9395288274309577,-0.9488528112066561,-0.9450542920466043,-0.9451612447339933,-0.9515350570680863,-0.9391449956453175,-0.9297093918760853,-0.9456775629166404,-0.9211621939295319,-0.9282158074351404,-0.9755760093664371,-0.9611945015005252,-0.9588169831247488,-0.9805901436837244,-0.9359605218786524,-0.9628466195072248,-0.9942512633064062,-0.9170197432870073,-0.8449751365115475,-0.9951992986011673,-0.9350548926991182,-0.8781829805381144,-0.9959658690002352,-0.9356772205526063,-0.9717529601262571,-0.9925940576956578,-0.9101548712455184,-0.8932033126683511,-0.9949032633970083,-0.9096908407925576,-0.8976994518032932,-0.9390821509080951,-0.7727446159604286,-0.5716232830477671,-0.7867522613658735,-0.4187936543390366,-0.25416830795961654
142,-0.9935201083247168,-0.9944019166248658,-0.9903919338200969,-0.9876495514672907,-0.9917408448763725,-0.983749311973654,-0.9730911724362182,-0.989806737636983,-0.9895530670760888,-0.9847064572542328,-0.9888910755479181,-0.9881174123257237,-0.9874776096223801,-0.9873793323970679,-0.9883660251018636,-0.986095978800061,-0.9876000452187793,-0.987725816844359,-0.9840356397903002,-0.9816660686731743,-0.972746777450157,-0.972604741897801,-0.9934915946890763,-0.9916018524904555,-0.9902942910577877,-0.9941689758403316,-0.9714710896896608,-0.9845794752634615,-0.9990019940576504,-0.9480022409467354,-0.876853892704363,-0.9989970014779558,-0.9931130537846922,-0.7582102785088477,-0.9994442612088434,-0.9624878435599773,-0.9719189442417865,-0.9971415292477561,-0.9492772183616234,-0.8834926920246896,-0.9981304986008716,-0.9308887552825555,-0.9071860835611,-0.9770324346601207,-0.7781624846632047,-0.6166742572486642,-0.8314660854560325,-0.5300544520868392,-0.406192500577966
143,-0.9524074921041716,-0.9579468791413595,-0.9497818275317649,-0.9469377365258,-0.9570795302412723,-0.9381609254414309,-0.9279079958282157,-0.955886255305358,-0.9397498860452884,-0.9407330847943367,-0.9509408574547036,-0.9449727025766501,-0.9505714879040907,-0.9383576722118867,-0.9215245454600445,-0.9328484436050064,-0.9395034324332249,-0.9320126075748121,-0.925103299946957,-0.9351255051965728,-0.9191019103746557,-0.9207297574930509,-0.9635570612569783,-0.9529170002430618,-0.9471421924955572,-0.9690687886107789,-0.9352298773359282,-0.9568398080743943,-0.9903705572927692,-0.92551167877853,-0.8228399110530348,-0.9918345018206679,-0.9323532807758903,-0.9313419107383873,-0.9934945470970971,-0.9454480271898559,-0.9811725655858862,-0.988869513201581,-0.8987668847574046,-0.9252243015345742,-0.9913448155495599,-0.9130842190988215,-0.9160723805234183,-0.9360660150636821,-0.8294788659902962,-0.6508569747682567,-0.8201904535562072,-0.434220731400639,-0.2276767644419853
144,-0.9877725406105461,-0.9883961402510985,-0.9846813005872534,-0.981373813477167,-0.9848625332223095,-0.973084588407517,-0.9577964077725535,-0.9812997230424111,-0.9789348773224054,-0.9700252378580398,-0.9787347648867868,-0.9743646309232372,-0.9709918735181221,-0.9755956197133524,-0.9797066546064458,-0.9749553467845489,-0.9787335810957547,-0.980682260953553,-0.9747090380452095,-0.9746876970425575,-0.9664524012253766,-0.9652209691684805,-0.9887815351177656,-0.9852333819964221,-0.9841848109047575,-0.9896945760955458,-0.9726104203240996,-0.9807399640740992,-0.9976442948185924,-0.8954079793524512,-0.8410052022858313,-0.9976964061263967,-0.9750942196039445,-0.8438886069104401,-0.9981728382127597,-0.9382635991558232,-0.9659947961756972,-0.9960069730604797,-0.9281142417206893,-0.8859656500356805,-0.9972544674822277,-0.9228114609397662,-0.9201621199963517,-0.9699300944296696,-0.7865876757295194,-0.6596097792768674,-0.8360920369245076,-0.598986415661125,-0.5197851423813694
145,-0.9633623848099209,-0.971580246761186,-0.9749311244841621,-0.9597693433328032,-0.9706460165831619,-0.9412198569039101,-0.9062523764585677,-0.9698936708037224,-0.9594235770854929,-0.9093504439932809,-0.9519095477276451,-0.9256423832359895,-0.9172437829740205,-0.9258768983493659,-0.9401146672519457,-0.9278294988866665,-0.9562230468697122,-0.95418860862814,-0.9473684585601043,-0.9531838406030702,-0.9546024181316373,-0.9531563222514166,-0.9806996631652831,-0.9672584695768958,-0.9745400371951338,-0.9835300008160515,-0.9732582968602393,-0.9545137889793236,-0.9982026309647519,-0.9228309306139661,-0.8401357529080384,-0.9979268568014557,-0.9820012812845611,-0.8737380061456819,-0.999230335346315,-0.9784317446879915,-0.9379856664895345,-0.9922739244047246,-0.9451069313352529,-0.9269015419354144,-0.9963625697570955,-0.89188189391409,-0.8103638514623857,-0.9435067809156633,-0.6850885585987039,-0.4471811080974232,-0.7367954243810891,-0.32944820562470123,-0.1397527454630195
146,-0.9745299197199149,-0.9790130116124072,-0.9744817727288585,-0.9683273686516406,-0.9730994303533153,-0.9464537694095244,-0.926320840720267,-0.9724270271648894,-0.9636014321528467,-0.9448072801001844,-0.9674284385969273,-0.9593436450898876,-0.9520907021502942,-0.9565805417643277,-0.9599062453060946,-0.9547891537122437,-0.9626542505088959,-0.9594970281245426,-0.9492566638771892,-0.9492245188705449,-0.9350315739083439,-0.9337268872012522,-0.9797098018566208,-0.9713279911359771,-0.9648023690880038,-0.9869306605249704,-0.9581110627235181,-0.9754611272692253,-0.9981771473291552,-0.945553504434743,-0.9171963546231338,-0.9979919975154188,-0.9805164139435368,-0.9685180203523491,-0.9990331420487202,-0.9676068269580312,-0.9511509989286773,-0.9937419185743234,-0.9260024014614204,-0.9152874539370391,-0.9960354568250156,-0.903541992166227,-0.8117504845603315,-0.9515019590936428,-0.7189432929058666,-0.4970167358304105,-0.7706846800302637,-0.3818204842241969,-0.17646078449614244
147,-0.974267174880429,-0.980531147384953,-0.9742151741040855,-0.9700928482982463,-0.972308204662498,-0.9473229502523628,-0.9273127393586655,-0.9715497463299321,-0.9644176788551352,-0.9477048164021886,-0.9657930046526262,-0.9571710806262181,-0.9531687329842549,-0.9573488203705135,-0.959924517837206,-0.9586987326932724,-0.9612969134787732,-0.9575260371818552,-0.951636792203425,-0.9513188821640692,-0.9362125486108241,-0.934463041121566,-0.9819695791210332,-0.9749478376470577,-0.9696090429904755,-0.9845448398045092,-0.9533192676695402,-0.9710923388926901,-0.9974761554444614,-0.9077067094476536,-0.9368245218071413,-0.9974463613704927,-0.9608316506740091,-0.8154818417055071,-0.9987607064212198,-0.9531352324254792,-0.9587945931621503,-0.9925165189282567,-0.9327703071570292,-0.9389954788935562,-0.9955838872156748,-0.913033147598942,-0.8460849904319476,-0.9572940450056187,-0.7429297659165358,-0.5274892076018017,-0.7904602953562403,-0.4155138678034041,-0.2024997774300081
148,-0.9499556241846492,-0.9602213011437425,-0.9588768929189848,-0.9508081896502647,-0.955705199550646,-0.9221423873646197,-0.9036467371762775,-0.962961026034085,-0.9497333147259002,-0.9173452815598457,-0.9553556003088135,-0.9310163603467101,-0.9243469334676828,-0.9462085854121045,-0.9515341472228114,-0.9500258927327514,-0.9526030073598319,-0.9296533161933299,-0.9178577499040877,-0.9381227569104765,-0.9093466861785933,-0.9207607831446037,-0.9804158117149203,-0.9603160851925209,-0.9577736153513181,-0.9806080663165786,-0.9417499880638758,-0.9535653559930368,-0.9974762554342759,-0.913047185365798,-0.9213282636047114,-0.9973629632602133,-0.9524343971188058,-0.6167345319220757,-0.9987862823463368,-0.9460891806298224,-0.9514423639180238,-0.9918373588664626,-0.9218694753604804,-0.9345887422231355,-0.9958103481329398,-0.8924144020441926,-0.8243740928284624,-0.9406576473933004,-0.6441365688871601,-0.3619629743466582,-0.7069446156303819,-0.2962188070561387,-0.17712734895939386
149,-0.9857429359681228,-0.9855215452813824,-0.9821367365221985,-0.9785392834361144,-0.9827469438444526,-0.9717893166557411,-0.9565671012229393,-0.9799947076780032,-0.9749323381929178,-0.9654743236702433,-0.9752128845581021,-0.9717899479246253,-0.9703453543883833,-0.9701627814113012,-0.9751993734509774,-0.9720210007490022,-0.9756256526312963,-0.9763537365532974,-0.9696922053238815,-0.9689577027263326,-0.9618516909208668,-0.9605213755660359,-0.9852475172717858,-0.9814503128119737,-0.9796398310618306,-0.9859343283661994,-0.9706426741237852,-0.9766968168462449,-0.9975779816743705,-0.9063208343507809,-0.8144815216849474,-0.9974735005159593,-0.9744872776135391,-0.9148257184344719,-0.9981284906165414,-0.9341256052133269,-0.9643121478313996,-0.9949580695229556,-0.9181534415467291,-0.8762618904609822,-0.9968476732423751,-0.9095570720131801,-0.8960489357078916,-0.9660071479660083,-0.7775583768156624,-0.5807610558573968,-0.8310903207754576,-0.44498465679545807,-0.21497153206268338
150,-0.9770735194410045,-0.9798747622293569,-0.9766395163539815,-0.9722019184778838,-0.976829695472142,-0.9633811255091077,-0.9491439552544337,-0.9753955559528403,-0.9670043923102296,-0.9567967935157898,-0.9715400417285421,-0.9639020887272916,-0.9602775305261426,-0.9671026599439598,-0.9715085134100749,-0.9680354326399618,-0.9696139616584759,-0.9644924254097217,-0.9566812762532172,-0.9635788099230316,-0.9492766938567891,-0.9508141784080151,-0.9842679358432224,-0.9775651363960327,-0.9752096908794208,-0.9851180834722444,-0.9607606418631961,-0.9716438751599479,-0.9968693248655799,-0.8962794984603207,-0.7968384835182435,-0.9969975931776228,-0.9622924935318451,-0.9895251208819292,-0.9977128876817114,-0.9248468396493388,-0.9672158381752836,-0.9946284627012915,-0.9138588004235599,-0.8616169216698424,-0.9964662180832499,-0.9105063903585929,-0.9017168075483998,-0.9601946720610196,-0.7600944940335169,-0.5489813916635904,-0.8135482884680396,-0.4055074729526591,-0.1664046188640523
151,-0.9137774505721636,-0.9374619439215734,-0.9151930544527733,-0.9070518928634915,-0.9297580975289274,-0.8616686707063437,-0.844555513575669,-0.9416151979756044,-0.9018005733732026,-0.8718951436682172,-0.9338366188542768,-0.8884132158068081,-0.8690424458906505,-0.9057161083400391,-0.8970660494094325,-0.8881974094758347,-0.9231302454722403,-0.8939695231780529,-0.8688394680086582,-0.904117717180565,-0.8594297416781458,-0.8740470576191652,-0.9613330980881631,-0.9263989636476536,-0.9039935047175631,-0.9754472696778285,-0.8988127545473008,-0.9438441215680174,-0.9969356186816729,-0.9125120745308559,-0.904272140356017,-0.9965309224098942,-0.9534100949342872,-0.9837883927890618,-0.9984502848176295,-0.9741191218796418,-0.9283853565085458,-0.9928730290860022,-0.9078764736195895,-0.8932628205784531,-0.9950193838600974,-0.882367256538215,-0.7488476470271624,-0.9050420285157911,-0.6161201969274855,-0.3597831554296739,-0.6790034362837326,-0.29376293289361083,-0.1758461072741143
152,-0.9709245347667499,-0.9741878089820355,-0.9686629703408559,-0.9630061064630704,-0.9738030079831332,-0.9526110986254845,-0.9374969443192713,-0.9734126236474593,-0.9651559896486153,-0.9524610630275682,-0.9679204034204889,-0.9562166103044831,-0.953496909158754,-0.9607838153333562,-0.9604935890588002,-0.9576521915811989,-0.9649461190830394,-0.9619264089046511,-0.9538048861343446,-0.9538115180427156,-0.9247770574512482,-0.9322680878438165,-0.9840128800828636,-0.9739231396434282,-0.9714236299530762,-0.9838477414599777,-0.9119812759651388,-0.9631424783527464,-0.9979058223297294,-0.9022994520251126,-0.8904043545901079,-0.9979379986560788,-0.9634853925282152,-0.9261894549812634,-0.9990421836575504,-0.9579164518066975,-0.9627166943107675,-0.9936843884048174,-0.9257946422416942,-0.907137947032081,-0.9965511971655795,-0.9044870924597584,-0.8643822732090176,-0.9569553221019821,-0.6959041722413172,-0.45781122511997463,-0.778540069313175,-0.38475326634787843,-0.17654821763796327
153,-0.9889714660657143,-0.9906892481691777,-0.9837617858373535,-0.9820961070789536,-0.9859098534912604,-0.9710420570781713,-0.9538333496492692,-0.980373972599498,-0.9777489466748506,-0.9716477598063941,-0.9766130033555551,-0.9689517178320246,-0.9660904581402743,-0.972134282165158,-0.9667293255739052,-0.9713617268237321,-0.9697677491561905,-0.9700927036669639,-0.96979472810848,-0.9688972861815885,-0.9590798106446881,-0.9603285293336277,-0.9855418946910065,-0.9845480530754254,-0.9819206029928731,-0.9832162679453056,-0.9420869811204596,-0.9746732812763412,-0.9940512061533616,-0.9328088689221496,-0.8687887297546634,-0.9949444769414896,-0.9166316834093948,-0.9669957704280678,-0.9964160530188412,-0.9089754911334393,-0.9748482847048183,-0.9911267137708073,-0.9421336453172541,-0.9495454085395902,-0.9950191295354573,-0.9258043877493186,-0.920016045612503,-0.9662890328364834,-0.7903074225049069,-0.5856645114738941,-0.8380135339684582,-0.4463371389580667,-0.20288482711857722
154,-0.9718143570745972,-0.9728235256937319,-0.9723892641372704,-0.9634722253957809,-0.9741332692979862,-0.9547696934799593,-0.9373884910694459,-0.9748543517785857,-0.9679303873791194,-0.9484796647905844,-0.9708776251778921,-0.9534048675069187,-0.9446303083859529,-0.962271059261304,-0.9664473622778262,-0.9570221819846232,-0.9721097699106824,-0.969098043539582,-0.9552407964081343,-0.9613178610979249,-0.9400246767848973,-0.9445736622041898,-0.9852013336325073,-0.9740592553963209,-0.9726567585699047,-0.9890308237055949,-0.9433645525580194,-0.9687848200594775,-0.9985395795485018,-0.932336338015533,-0.8823976155241112,-0.9985385219042062,-0.9791786981929633,-0.7699182828156885,-0.9990281625883936,-0.9673210659732647,-0.9405206544263918,-0.9963511040926785,-0.9374004171983443,-0.8846224048488177,-0.9976230092136813,-0.9170714340794727,-0.8952447255733518,-0.9550921345592449,-0.7160450870524286,-0.5900994252405157,-0.7816908356517499,-0.5400883924467688,-0.48299509960214
155,-0.9357471692739908,-0.9606279774676273,-0.951233855535407,-0.9333399867708958,-0.9420713724122456,-0.8764955843736484,-0.8632659765386099,-0.9529084579929334,-0.9263104224902268,-0.8858651636007457,-0.9455601174233214,-0.9054093120476101,-0.8885605404171053,-0.9193528139610141,-0.9188533160332786,-0.9125534362389696,-0.9334671954003166,-0.9115828840975964,-0.8938569966210587,-0.9187559033082455,-0.8870745239261387,-0.8974510119550902,-0.9669263896752658,-0.9448845644296558,-0.9270922250094782,-0.9790567791092082,-0.9328047032357925,-0.9599022440757649,-0.9956799903700829,-0.9103676076917036,-0.8772126829041826,-0.9958940810614143,-0.9521774445089559,-0.9916708362079787,-0.9975517685036728,-0.9652710128398833,-0.9554075647723598,-0.9926175926822818,-0.9216576169297401,-0.9164535748447757,-0.9950127774178747,-0.8974088418550861,-0.795093551031191,-0.9128125329135871,-0.6897540442274754,-0.4651707261556919,-0.7132089329299718,-0.33360767138397535,-0.13386768229389975
156,-0.978557324679484,-0.9820164921650035,-0.9804437061958057,-0.9737671843293715,-0.9813066904583184,-0.9674328710934278,-0.9546813277300907,-0.9798473872283816,-0.9763302615403928,-0.962767017494383,-0.9790727463970768,-0.9726434334490923,-0.9704129410091764,-0.9791033209745582,-0.9805681370958833,-0.9764718285132573,-0.9779137511453946,-0.9716552915675796,-0.9673154750971278,-0.9709505712100319,-0.9472462966523427,-0.9530565427325874,-0.9902334205437093,-0.983997428377057,-0.9817855596927274,-0.990174277937732,-0.9497865012967575,-0.9788397515300163,-0.9983643009463599,-0.8762068301873266,-0.6436618872008578,-0.9984208990730359,-0.9756029200712673,-0.9346141866838359,-0.9991617536415109,-0.9464948099949875,-0.9722522371460526,-0.9935969361638168,-0.9285159617941656,-0.9094575872453083,-0.9971569174368147,-0.9142776111794536,-0.8878492312602475,-0.9668429691650933,-0.7381209193612349,-0.5729751393697822,-0.7968437491411751,-0.5299765866541783,-0.4283208317201449
157,-0.9663216012726035,-0.969542218946075,-0.9610682962799654,-0.9582379919245748,-0.9671791476807128,-0.9476414289090412,-0.9317136980688201,-0.9638811039813951,-0.9516344460101525,-0.9456654499522807,-0.9561107045984836,-0.9460710309855098,-0.9451416054705462,-0.9427526695333606,-0.9350972977580593,-0.9388094702347946,-0.9482073936759868,-0.9430254042414321,-0.9340568040394935,-0.9420009126437556,-0.9273204814831737,-0.929773461920123,-0.9710678475206352,-0.9612423973458141,-0.9572027537218868,-0.9701190383009224,-0.9267451749293403,-0.9515070941940896,-0.9936235356175172,-0.9213923072133466,-0.8252755761033415,-0.9941758813178861,-0.9311322751143858,-0.899846668601848,-0.996109482234047,-0.9481106419456833,-0.9666509150815294,-0.9909117164180765,-0.9032780471644817,-0.904195238488241,-0.9938087743375634,-0.9025783302236977,-0.8843209880670378,-0.9425305696183944,-0.7669237001882921,-0.5633408055589524,-0.8142451478666097,-0.4600636432578725,-0.2745958181657959
158,-0.9810925299601404,-0.9814735171663154,-0.9755659272149642,-0.9720116420072313,-0.9807443432387241,-0.964354297824967,-0.9434118049383236,-0.9731051673113509,-0.9721845634116211,-0.9660366974304997,-0.9672087512111778,-0.9563201256182254,-0.955687295003496,-0.9592526096452773,-0.9574198552172768,-0.9608763683971763,-0.967962316258347,-0.9740943081471649,-0.9707486118003008,-0.9610582500616962,-0.940527293867545,-0.9460802816321879,-0.9860627673524593,-0.9823814914345885,-0.9830259447302274,-0.9816390245950743,-0.9112064427194829,-0.9594963681795476,-0.9975269775120684,-0.897866749209281,-0.864123686214878,-0.9977928011379034,-0.9617631360849606,-0.9960951411255832,-0.9987886480623303,-0.9508194775114908,-0.9617614429360366,-0.9935780077783307,-0.932108436198158,-0.9227453127951275,-0.9962574613996545,-0.921997799959828,-0.9111507668813636,-0.9674668633811639,-0.7627328548408179,-0.6118981772632142,-0.8349861613571372,-0.5504732058155168,-0.43980630602392123
159,-0.9767960982029967,-0.9759530573138293,-0.9722354261498607,-0.9670790016809214,-0.978411281978531,-0.9665063529112521,-0.9549425981403281,-0.9788660997322256,-0.9708827357823849,-0.9585414154368286,-0.9751665131757876,-0.9675183199950574,-0.963918990728315,-0.9723627646926949,-0.9739107871737674,-0.9687118834318678,-0.9758840361734206,-0.969927772370762,-0.9598241390240101,-0.9662351302843016,-0.9462157086721891,-0.9519335882362926,-0.9865451103809525,-0.9761643223171843,-0.9747006254868505,-0.9903406278405412,-0.9426726955564233,-0.9702941282926335,-0.9985740357190456,-0.8952835666674963,-0.8601277817362525,-0.9986256539346157,-0.9829123712656447,-0.9803103368314712,-0.9993000124144663,-0.9619941328999374,-0.9615685559049516,-0.9961916456207217,-0.9286069135713744,-0.8486603043520997,-0.9975653921862924,-0.9140173976375792,-0.9009044238401369,-0.9636654900918971,-0.7527373527033576,-0.6432494201842816,-0.8051416917594761,-0.5904491400979968,-0.5227491715497257
160,-0.8802049508368925,-0.8990181286373553,-0.8695771447955659,-0.8567725297126441,-0.9187224901913836,-0.8275194583574013,-0.8077863656355027,-0.9345170994555816,-0.876716893071732,-0.8256980480265022,-0.923344453345866,-0.8464437577576436,-0.8104900777022207,-0.889170891206248,-0.88132816252996,-0.855218582248478,-0.917678292853177,-0.8793782694131285,-0.8348262838948214,-0.892553906469099,-0.8304536095412776,-0.8590855620651193,-0.9591832756200294,-0.8991728187661221,-0.8806937990047778,-0.9763815580246699,-0.8873205771249377,-0.9267196338277017,-0.9976884085587588,-0.9368235705142676,-0.8458003535204941,-0.9972442929938292,-0.9600039676107541,-0.9143895590475106,-0.9990765947682905,-0.9836845206627916,-0.9517933901265241,-0.9944481277911121,-0.9048152239867748,-0.8588996830838573,-0.9958105487560869,-0.8579230024319793,-0.7001444237008068,-0.8786617358342743,-0.48155439063002403,-0.32770101434764115,-0.5766137552219086,-0.32887639747216996,-0.36672378870957634
